,Artist,Song,Duration(ms),Year,Genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,uri
3389,Florence + The Machine,Hunger,214667,2018,hot-rock,0.729,0.675,2,-5.62,0.0415,0.53,0,0.0985,0.332,116.016,False,spotify:track:6Ju28M6P8Y8sLjBgWjyUUD
3390,Fall Out Boy,Hold Me Tight Or Dont,179792,2018,hot-rock,0.685,0.713,1,-8.349,0.0365,0.00711,0,0.0411,0.784,96.004,False,spotify:track:5kHot6NeQs94o6iV9YkXdd
3391,Vance Joy,Saturday Sun,214720,2018,hot-rock,0.637,0.864,8,-4.381,0.0468,0.484,0,0.222,0.706,99.995,False,spotify:track:2RiBogNRfulkNf7fVbPOrJ
3392,Queen,Bohemian Rhapsody,354320,2018,hot-rock,0.392,0.402,0,-9.961,0.0536,0.288,0,0.243,0.228,143.883,False,spotify:track:7tFiyTwD0nx5a1eklYtX2J
3393,Breaking Benjamin,Red Cold River,200907,2018,hot-rock,0.376,0.967,3,-3.277,0.166,0.000248,2.64e-06,0.0575,0.226,91.582,False,spotify:track:6ZfPmIbwzz6fopTNwAJTPs
3394,Nathaniel Rateliff ,You Worry Me,214160,2018,hot-rock,0.666,0.646,2,-7.722,0.0268,0.124,0.286,0.095,0.664,100.05,False,spotify:track:6jwsbxD1nvTc4UGLgRoCa6
3395,Greta Van Fleet,When The Curtain Falls,222960,2018,hot-rock,0.535,0.975,0,-2.959,0.0647,0.0297,0.126,0.0482,0.689,96.004,False,spotify:track:2ZMI0QNoqU9fQZFirR9WpK
3396,Panic! At The Disco,"Hey Look Ma, I Made It",169667,2018,hot-rock,0.577,0.833,5,-3.337,0.0695,0.0137,0,0.121,0.58,107.936,False,spotify:track:22oEJW6r2rMb9z4IntfyEa
3397,Sir Sly,&Run,226587,2018,hot-rock,0.764,0.661,5,-8.276,0.0526,0.0203,0.000179,0.179,0.479,92.018,False,spotify:track:0w4m3Xp4svlIoyL94Zjlyd
3398,Thirty Seconds To Mars,Dangerous Night,199773,2018,hot-rock,0.295,0.715,2,-6.533,0.0709,0.00212,1.55e-06,0.242,0.242,86.937,False,spotify:track:7793p4ZXhtbW5RpeRK7rid
3399,Bad Wolves ,Hear Me Now,219760,2018,hot-rock,0.338,0.806,9,-7.417,0.0767,0.00343,0,0.144,0.278,160.821,False,spotify:track:7vIdRrMklCkr8fwP6kvw3m
3400,George Ezra,Shotgun,201287,2018,hot-rock,0.672,0.735,5,-4.733,0.0457,0.286,0,0.242,0.754,115.741,False,spotify:track:4ofwffwvvnbSkrMSCKQDaC
3401,Imagine Dragons,Next To Me,230289,2018,hot-rock,0.301,0.672,2,-4.497,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,False,spotify:track:31VOknKjFrEX47bZXzqcoF
3402,Bastille,Quarter Past Midnight,198973,2018,hot-rock,0.537,0.761,8,-6.179,0.0914,0.312,0,0.148,0.47,77.499,False,spotify:track:2osu2VrVZzIR09McoYuThF
3403,Badflower,Ghost,259520,2018,hot-rock,0.505,0.839,11,-4.966,0.0569,0.0111,0,0.211,0.326,139.961,True,spotify:track:7w09r53aPON8ZUvEAnPe94
3404,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke ,251284,2018,hot-rock,0.439,0.681,0,-5.516,0.15,0.101,0.000232,0.395,0.3,168.082,False,spotify:track:7ER7vcy7u2ajg5IV45WBFw
3405,Death Cab For Cutie,Gold Rush,240253,2018,hot-rock,0.518,0.96,5,-4.466,0.0504,0.254,0.000233,0.311,0.826,80.43,False,spotify:track:6x9VaGUbiSRvkLEdjeqjsN
3406,Three Days Grace,The Mountain,198360,2018,hot-rock,0.492,0.932,10,-4.689,0.052,0.000572,4.75e-06,0.123,0.33,92.497,False,spotify:track:5Z6UMh8TMzxXslMc3bRXy1
3407,Five Finger Death Punch ,Blue On Black,274615,2018,hot-rock,0.452,0.882,7,-4.406,0.0362,0.00254,2.17e-05,0.0836,0.398,156.277,False,spotify:track:7nioCrPVTkYopUB1rTvtK1
3408,WALK THE MOON,Kamikaze,196533,2018,hot-rock,0.575,0.694,1,-5.675,0.0709,0.0158,0,0.108,0.442,77.539,False,spotify:track:3YQ96qkxiEwTLwgu2Izcmq
3409,grandson,Blood // Water,214520,2018,hot-rock,0.504,0.891,6,-5.632,0.137,0.00163,0.00199,0.148,0.628,153.988,False,spotify:track:7clyJIrLkEbXUDwj1tC9zz
3410,Sanctus Real,Confidence,181733,2018,hot-rock,0.452,0.81,9,-4.748,0.0422,0.0291,0,0.118,0.439,167.143,False,spotify:track:6sToW2vF0y8ZEXuHoMQob9
3411,Ghost,Rats,261573,2018,hot-rock,0.522,0.944,2,-5.731,0.0936,6.11e-06,0.482,0.135,0.236,124.029,False,spotify:track:4u39IY2QjY1utpNCCF4is0
3412,Bastille,World Gone Mad,195701,2018,hot-rock,0.505,0.68,6,-3.423,0.0336,0.283,0,0.175,0.362,139.843,True,spotify:track:1ZyQGXH9dZ4AecevHhKUxi
3413,Gorillaz ,Humility,197933,2018,hot-rock,0.632,0.807,0,-5.893,0.126,0.144,0.0211,0.125,0.784,160.174,False,spotify:track:3NeiYiBn3rQBgurfVk92Zm
3414,Disturbed,Are You Ready,261680,2018,hot-rock,0.392,0.976,7,-2.189,0.107,0.000107,0,0.271,0.521,199.888,False,spotify:track:4zvqMZ6g4wKZaPpOQvoBpP
3415,The Revivalists,Wish I Knew You,274093,2018,hot-rock,0.649,0.718,0,-6.593,0.0261,0.143,0.0713,0.124,0.718,101.034,False,spotify:track:2EWpa5XnAuSn0sIkSSIhYk
3416,Mumford ,Guiding Light,217633,2018,hot-rock,0.553,0.711,7,-7.714,0.0453,0.063,8.41e-06,0.0759,0.299,99.997,False,spotify:track:63J2iqaDDp92P1eZgvuELp
3417,The Revivalists,All My Friends,218333,2018,hot-rock,0.602,0.837,4,-4.897,0.0408,0.111,3.01e-06,0.58,0.357,90.038,False,spotify:track:2WgbFkQQswVVEWnyKnFo2q
3418,Papa Roach,Born For Greatness,227847,2018,hot-rock,0.525,0.85,9,-5.469,0.0678,0.0571,0,0.0555,0.275,134.115,False,spotify:track:5cRPdqpWkaNmIbPi6wJDg2
3419,Foo Fighters,The Sky Is A Neighborhood,244573,2018,hot-rock,0.358,0.549,11,-7.843,0.0693,0.000799,0.00503,0.22,0.533,130.733,False,spotify:track:3kdMzXOcrDIdSWLdONHNK5
3420,The Killers,Run For Cover,222147,2018,hot-rock,0.466,0.951,5,-3.315,0.126,0.0016,0.00242,0.351,0.499,165.108,False,spotify:track:5NAiPIEzxAexFE3ucV18Q8
3421,Greta Van Fleet,Safari Song,234600,2018,hot-rock,0.364,0.928,2,-4.015,0.0485,0.16,1.58e-05,0.315,0.677,175.878,False,spotify:track:1BfR5GMOgW0peHkPxrwf11
3422,flora cash,Youre Somebody Else,218883,2018,hot-rock,0.713,0.452,1,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963,False,spotify:track:0pdKRp2sUthTPe7RLWpPqQ
3423,SYML,Wheres My Love,274493,2018,hot-rock,0.539,0.0511,3,-16.503,0.0588,0.989,0.928,0.127,0.135,179.994,False,spotify:track:4e3wYOolOau2A9D7GYqtSG
3424,CHVRCHES,Miracle,188252,2018,hot-rock,0.574,0.738,5,-4.426,0.0316,0.0144,0,0.178,0.439,124.004,False,spotify:track:2tBepKim58vAVEKlQhLJNP
3425,Noah Kahan ,Hurt Somebody,168640,2018,hot-rock,0.633,0.559,6,-5.135,0.313,0.338,0,0.262,0.473,114.983,False,spotify:track:7apizLyhMRutg3ccXvr2qv
3426,The Interrupters,Shes Kerosene,170453,2018,hot-rock,0.577,0.936,11,-2.924,0.078,0.043,1.74e-05,0.413,0.899,168.879,False,spotify:track:60FJeNTK5edr72G2xtCWuP
3427,twenty one pilots,Levitate,145947,2018,hot-rock,0.7,0.934,6,-5.941,0.17,0.0857,0.226,0.114,0.224,92.973,False,spotify:track:2uBhGx3m5iJrtsql8Qk00j
3428,Queen,We Will Rock You,122067,2018,hot-rock,0.693,0.497,2,-7.316,0.119,0.679,0,0.258,0.473,81.308,False,spotify:track:54flyrjcdnQdco7300avMJ
3429,James Bay,Wild Love,189147,2018,hot-rock,0.522,0.407,11,-7.682,0.0385,0.844,0,0.101,0.515,139.992,False,spotify:track:4zDQS1OCghoOKkjw6hf2qT
3430,Panic! At The Disco,Roaring 20s,186600,2018,hot-rock,0.271,0.948,1,-2.207,0.263,0.0467,0,0.163,0.515,83.19,False,spotify:track:0wdV94AXGRphrbkDWLNzVC
3431,Gary Clark Jr.,Come Together,193714,2018,hot-rock,0.447,0.788,2,-4.994,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04,False,spotify:track:45HAjqRWiNv6mMPw4NvZrU
3432,Panic! At The Disco,King Of The Clouds,160747,2018,hot-rock,0.285,0.922,2,-1.932,0.247,0.237,0,0.159,0.472,198.063,False,spotify:track:50Hv5NZIM0puIUoBttjpfb
3433,Weezer,Happy Hour,177280,2018,hot-rock,0.641,0.889,1,-4.302,0.028,0.000283,0.000723,0.288,0.738,99.012,False,spotify:track:6ILpnOUHollfHp4xWH7nqV
3434,NEEDTOBREATHE,Walking On Water,246933,2018,hot-rock,0.534,0.784,0,-6.542,0.0476,0.125,8.92e-06,0.0753,0.251,118.011,False,spotify:track:0WWUC8RjWvuBTkiiFDxyQf
3435,Queen,Another One Bites The Dust,214653,2018,hot-rock,0.933,0.528,5,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,False,spotify:track:57JVGBtBLCfHw2muk5416J
3436,Vance Joy,Lay It On Me,215493,2018,hot-rock,0.733,0.663,5,-5.766,0.0322,0.101,6.98e-06,0.0694,0.53,127.974,False,spotify:track:7oekneJCJO74ycdLzdk16v
3437,Manchester Orchestra,The Gold,273067,2018,hot-rock,0.394,0.689,9,-6.648,0.0385,0.00119,0.0131,0.176,0.457,180.111,False,spotify:track:3EytfC22ikoXM921cJbejn
3438,Royal Blood,I Only Lie When I Love You,169720,2018,hot-rock,0.65,0.886,11,-4.821,0.0483,0.00111,0.000129,0.334,0.88,124.013,False,spotify:track:1LbwMX3159t6QxG3u7DRWe
3439,Pop Evil,Waking Lions,231963,2018,hot-rock,0.501,0.971,6,-3.051,0.189,1.94e-05,0.0464,0.23,0.659,143.052,False,spotify:track:7L9GgvMlQ3wcSrDoeGWAej
3440,The Cranberries,Zombie,306427,2018,hot-rock,0.307,0.635,7,-8.957,0.0339,0.0155,0.00486,0.366,0.305,166.978,False,spotify:track:2IZZqH4K02UIYg5EohpNHF
3441,The Struts,Body Talks,177160,2018,hot-rock,0.537,0.92,10,-3.438,0.274,0.00592,0,0.34,0.843,185.703,False,spotify:track:71hhuJLNpxBQLSbbQ6ZWr4
3442,Blue October,I Hope Youre Happy,232404,2018,hot-rock,0.54,0.939,0,-1.712,0.0878,0.0222,9.66e-05,0.105,0.672,176.085,False,spotify:track:2YJNoQKf1MPwlInwFPw28P
3443,AWOLNATION,Handyman,202032,2018,hot-rock,0.492,0.724,7,-6.79,0.0332,0.258,0.162,0.255,0.323,84.237,False,spotify:track:2o2RDduVgudcGSLrFaV1D0
3444,Shinedown,Get Up,245787,2018,hot-rock,0.552,0.935,0,-4.096,0.0623,0.0174,1.98e-06,0.116,0.38,74.954,False,spotify:track:1OKQIvaO7yn7R2BpdUFG7D
3445,The 1975,Love It If We Made It,252926,2018,hot-rock,0.472,0.745,4,-5.297,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,True,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR
3446,CHVRCHES,Get Out,231360,2018,hot-rock,0.487,0.82,0,-5.427,0.0309,0.00109,0.0428,0.224,0.211,162.034,False,spotify:track:7aFfriQJAyHK6eC09YMQBK
3447,The Score,Unstoppable,192107,2018,hot-rock,0.484,0.844,1,-3.995,0.0468,0.00128,1.03e-05,0.14,0.611,78.001,False,spotify:track:6rrKbzJGGDlSZgLphopS49
3448,Linkin Park,One More Light,255067,2018,hot-rock,0.593,0.2,8,-11.063,0.0311,0.904,0,0.0897,0.17,83.966,False,spotify:track:3xXBsjrbG1xQIm1xv1cKOt
3449,Skillet,The Resistance,232067,2018,hot-rock,0.483,0.941,2,-3.598,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,False,spotify:track:5O9Dz0h08LuBi0aVvDcylh
3450,The Neighbourhood,Scary Love,222667,2018,hot-rock,0.595,0.636,5,-5.981,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,False,spotify:track:6TA5aymvVrtiPVbuAwmPIc
3451,Bring Me The Horizon,Mantra,233129,2018,hot-rock,0.5,0.817,0,-3.501,0.0459,0.00054,0,0.152,0.599,90.01,True,spotify:track:060RNnzoMay3wKJek1faPc
3452,Imagine Dragons,Zero,210933,2018,hot-rock,0.634,0.662,6,-7.543,0.0325,0.000479,0.00142,0.111,0.244,90.011,False,spotify:track:2bzitsPcImYC6DZWvvLCQi
3453,Three Days Grace,Infra-Red,230933,2018,hot-rock,0.568,0.907,5,-4.641,0.0488,0.00115,0,0.0982,0.337,112.037,False,spotify:track:6x5deYIe42rgRbStECDjYQ
3454,Muse,Something Human,226787,2018,hot-rock,0.59,0.903,9,-4.841,0.0542,0.0536,0.00289,0.12,0.545,105.018,False,spotify:track:1esX5rtwwssnsEQNQk0HGg
3455,Elle King,Shame,159268,2018,hot-rock,0.656,0.935,11,-2.476,0.0461,0.0205,0.00075,0.0731,0.916,120.011,False,spotify:track:61eWyvx6fZ5xCG3mZpU858
3456,twenty one pilots,Chlorine,324467,2018,hot-rock,0.609,0.674,10,-7.388,0.0548,0.0735,0.06,0.345,0.315,90.009,False,spotify:track:23OXdR7YuUBVWh5hSnYJau
3457,The 1975,Give Yourself A Try,196589,2018,hot-rock,0.334,0.786,11,-5.002,0.0592,3.17e-05,0,0.517,0.901,182.933,True,spotify:track:4rmIfFUZhhi9sS5IYtpkXw
3458,Led Zeppelin,Immigrant Song,146250,2018,hot-rock,0.564,0.932,11,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,False,spotify:track:78lgmZwycJ3nzsdgmPPGNx
3459,Fall Out Boy,The Last Of The Real Ones,230400,2018,hot-rock,0.576,0.872,8,-5.293,0.0471,0.00599,0,0.188,0.559,115.042,False,spotify:track:6e13443Ve7RGcAUScTgYtl
3460,Mario,Let Me Love You,256733,2005,hot-r-and-and-b-hip-hop,0.656,0.578,7,-8.97,0.0922,0.235,0,0.118,0.556,94.514,False,spotify:track:3ibKnFDaa3GhpPGlOUj7ff
3461,Mariah Carey,We Belong Together,201400,2005,hot-r-and-and-b-hip-hop,0.837,0.462,0,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,False,spotify:track:3LmvfNUQtglbTrydsdIqFU
3462,Fantasia,Truth Is,236747,2005,hot-r-and-and-b-hip-hop,0.707,0.451,11,-10.38,0.0761,0.309,0,0.0524,0.616,73.209,False,spotify:track:3QfsB9tPwAjMb5b9P7r3Z5
3463,Snoop Dogg ,Drop It Like Its Hot,266067,2005,hot-r-and-and-b-hip-hop,0.888,0.632,1,-3.872,0.219,0.19,0,0.101,0.662,91.979,True,spotify:track:2NBQmPrOEEjA8VbeWOQGxO
3464,Bobby Valentino,Slow Down,258667,2005,hot-r-and-and-b-hip-hop,0.568,0.732,11,-4.896,0.103,0.179,4.92e-06,0.401,0.626,186.048,False,spotify:track:4Ilen0VxPEsVRLpnePji8P
3465,Fantasia,Free Yourself,257427,2005,hot-r-and-and-b-hip-hop,0.717,0.449,5,-9.688,0.0596,0.681,0,0.0902,0.611,108.802,False,spotify:track:7ANroj1yWw0YEGcLf7HO3Q
3466,The Game ,How We Do,235533,2005,hot-r-and-and-b-hip-hop,0.862,0.648,4,-7.401,0.251,0.0455,0,0.0332,0.637,98.012,True,spotify:track:4PmMVdIFpJTB9WQbmILf4p
3467,Ying Yang Twins,Wait ,179160,2005,hot-r-and-and-b-hip-hop,0.933,0.513,7,-13.203,0.347,0.00112,0.00248,0.107,0.595,102.017,True,spotify:track:5Y78yINSOCW6xbOfGWNBg4
3468,Destinys Child ,Soldier,325573,2005,hot-r-and-and-b-hip-hop,0.878,0.417,7,-6.799,0.361,0.0444,0,0.0833,0.904,77.49,False,spotify:track:4FTOpNYcGxnQdGNWSxIcio
3469,Destinys Child,Cater 2 U,245400,2005,hot-r-and-and-b-hip-hop,0.605,0.584,11,-7.043,0.197,0.286,0,0.235,0.464,125.802,False,spotify:track:6uYAPqxP69zfpCbsTHXgiz
3470,John Legend,Ordinary People,281467,2005,hot-r-and-and-b-hip-hop,0.469,0.132,10,-14.001,0.0807,0.929,0,0.0873,0.36,67.011,False,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI
3471,Lyfe Jennings,Must Be Nice,233440,2005,hot-r-and-and-b-hip-hop,0.446,0.401,1,-11.232,0.382,0.657,0,0.127,0.647,82.942,False,spotify:track:2mp3sLUNQaJ025Lx5f4AAJ
3472,Kanye West ,Gold Digger,207627,2005,hot-r-and-and-b-hip-hop,0.631,0.696,1,-5.572,0.348,0.0192,0,0.0554,0.621,92.941,True,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ
3473,Ciara ,"1, 2 Step",203787,2005,hot-r-and-and-b-hip-hop,0.944,0.511,5,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,False,spotify:track:7uKcScNXuO3MWw6LowBjW1
3474,Ciara ,Oh,256347,2005,hot-r-and-and-b-hip-hop,0.8,0.496,7,-7.135,0.0506,0.000298,0,0.0697,0.357,128.29,False,spotify:track:7i7UIbm5E0DD7aSOYvwp2v
3475,Trillville ,Some Cut,283387,2005,hot-r-and-and-b-hip-hop,0.901,0.512,1,-6.468,0.37,0.00273,0,0.0979,0.638,85.012,True,spotify:track:71mDjdeVK9sqXmamMHaAfX
3476,T.I.,Bring Em Out,216707,2005,hot-r-and-and-b-hip-hop,0.759,0.891,11,-2.983,0.257,0.0298,0,0.141,0.587,98.579,True,spotify:track:3CcvahnsiArpTHYQEWV2Au
3477,50 Cent,Disco Inferno,214227,2005,hot-r-and-and-b-hip-hop,0.925,0.659,3,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,True,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ
3478,Bow Wow ,Like You,205840,2005,hot-r-and-and-b-hip-hop,0.714,0.6,6,-8.365,0.0876,0.0465,0,0.0646,0.504,82.017,False,spotify:track:3jEqrIfwKO0M8ALu3TGilF
3479,112 ,U Already Know,198880,2005,hot-r-and-and-b-hip-hop,0.694,0.511,8,-9.34,0.0449,0.274,0,0.166,0.931,87.014,True,spotify:track:0ahRDzkKq0KEi7FRoHb0qk
3480,50 Cent ,Candy Shop,209107,2005,hot-r-and-and-b-hip-hop,0.614,0.574,11,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,True,spotify:track:5D2mYZuzcgjpchVY1pmTPh
3481,T.I.,U Dont Know Me,243506,2005,hot-r-and-and-b-hip-hop,0.779,0.66,1,-4.854,0.17,0.0496,0,0.0825,0.526,83.914,True,spotify:track:2SuMoyOaAVBg5AzfKyZaKV
3482,Bow Wow ,Let Me Hold You,248493,2005,hot-r-and-and-b-hip-hop,0.815,0.662,6,-8.244,0.199,0.0915,0.000409,0.0898,0.611,151.518,False,spotify:track:1oNToERLIN71YCPLbRIQGQ
3483,Mariah Carey,Shake It Off,232840,2005,hot-r-and-and-b-hip-hop,0.777,0.493,2,-6.516,0.126,0.181,0,0.108,0.82,134.086,False,spotify:track:4VKnkoNNM6yTb4cXXX3wqD
3484,Amerie,1 Thing,238760,2005,hot-r-and-and-b-hip-hop,0.612,0.961,10,-3.078,0.333,0.107,4.17e-05,0.0413,0.867,129.873,False,spotify:track:1mnqraQ8oV8MX92rdOFLWW
3485,The Game ,Hate It Or Love It,206400,2005,hot-r-and-and-b-hip-hop,0.802,0.785,9,-4.781,0.207,0.14,0,0.123,0.435,99.998,True,spotify:track:2wGSgTmgSF3xjRrHkTc25R
3486,50 Cent,Just A Lil Bit,237707,2005,hot-r-and-and-b-hip-hop,0.489,0.692,1,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,True,spotify:track:4nva9EpKntUTs6CRSGBCn9
3487,Kem,I Cant Stop Loving You,323920,2005,hot-r-and-and-b-hip-hop,0.702,0.297,3,-9.76,0.0445,0.724,3.06e-06,0.124,0.123,141.193,False,spotify:track:6iWs0J0CnadMMbxLQtZrCG
3488,Omarion,O,280707,2005,hot-r-and-and-b-hip-hop,0.742,0.515,0,-6.265,0.0405,0.081,0,0.194,0.587,120.086,True,spotify:track:3gOBLrOvDovzHL4xBDQw0B
3489,Cassidy,Im A Hustla,259933,2005,hot-r-and-and-b-hip-hop,0.727,0.913,8,-5.571,0.306,0.283,0,0.527,0.618,90.985,True,spotify:track:41D6aNNTmUUd7fWlVNWMN8
3490,Webbie ,Give Me That,267720,2005,hot-r-and-and-b-hip-hop,0.674,0.773,8,-6.002,0.288,0.00694,0,0.312,0.506,78.001,True,spotify:track:0KGZzYTmH3lfpSKOcjnOkp
3491,David Banner,Play,230133,2005,hot-r-and-and-b-hip-hop,0.837,0.658,1,-8.013,0.126,0.000213,0.122,0.243,0.586,95.027,True,spotify:track:5CWyE2OcZI1HVnHBh4RrKF
3492,Anthony Hamilton,Charlene,246773,2005,hot-r-and-and-b-hip-hop,0.556,0.346,0,-9.809,0.311,0.536,0,0.106,0.451,123.869,False,spotify:track:0xiuSFBOEHWaJ6rSuUbJWc
3493,Chris Brown,Run It!,229867,2005,hot-r-and-and-b-hip-hop,0.846,0.482,1,-6.721,0.129,0.0246,0,0.393,0.212,100.969,False,spotify:track:7xYnUQigPoIDAMPVK79NEq
3494,Lloyd Banks ,Karma,278533,2005,hot-r-and-and-b-hip-hop,0.605,0.829,10,-2.377,0.444,0.0392,0,0.196,0.708,176.103,True,spotify:track:25YwwruYRtxe6RQdKtrZFS
3495,Ja Rule ,Wonderful,270507,2005,hot-r-and-and-b-hip-hop,0.663,0.777,11,-4.954,0.109,0.277,0,0.0466,0.758,92.681,True,spotify:track:1bl99Q4umnPomYGv3dQP67
3496,Faith Evans,Again,198787,2005,hot-r-and-and-b-hip-hop,0.502,0.77,6,-6.046,0.265,0.0189,0,0.41,0.359,173.787,False,spotify:track:0tHzU6WwAy8QZPlPyqVNc2
3497,Ludacris ,Pimpin All Over The World,329627,2005,hot-r-and-and-b-hip-hop,0.495,0.883,11,-4.087,0.299,0.287,0,0.138,0.782,92.136,True,spotify:track:6VixoRqnikN4QqegoKUSbH
3498,Pretty Ricky,Grind With Me,237733,2005,hot-r-and-and-b-hip-hop,0.7,0.538,1,-5.952,0.045,0.000204,0,0.105,0.189,136.518,True,spotify:track:3B7i9OKRRmIsSBHEbJz58Y
3499,Nivea ,Okay,283360,2005,hot-r-and-and-b-hip-hop,0.779,0.562,6,-7.031,0.0578,0.111,0,0.0968,0.684,86.01,False,spotify:track:1e5ayf28RKanXy0NNJVANp
3500,Charlie Wilson,Charlie Last Name: Wilson,215867,2005,hot-r-and-and-b-hip-hop,0.653,0.529,7,-6.481,0.201,0.439,0,0.194,0.609,67.03,False,spotify:track:6UZqMYYQQThvV55IQPvscO
3501,Ludacris,Number One Spot,274467,2005,hot-r-and-and-b-hip-hop,0.542,0.946,6,-4.279,0.378,0.0346,0,0.323,0.509,146.7,True,spotify:track:5SV9SnHkuHMh446QsgQtry
3502,Marques Houston,Naked,266560,2005,hot-r-and-and-b-hip-hop,0.75,0.511,9,-6.73,0.209,0.0863,6.76e-06,0.0938,0.395,60.009,False,spotify:track:6STVLD6miqAFuvzf3Iugdd
3503,Twista ,Girl Tonite,221373,2005,hot-r-and-and-b-hip-hop,0.668,0.724,7,-5.953,0.0536,0.00551,0,0.218,0.318,148.522,True,spotify:track:7zIxcV689lVTl924lAf9Kn
3504,Boyz N Da Hood,Dem Boyz,256800,2005,hot-r-and-and-b-hip-hop,0.782,0.63,1,-5.683,0.162,0.00161,0,0.151,0.295,78.516,True,spotify:track:59xyRqG06dGbTmmJFVFbyQ
3505,Missy Elliott ,Lose Control,226864,2005,hot-r-and-and-b-hip-hop,0.904,0.813,4,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,True,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI
3506,Ludacris,Get Back,270747,2005,hot-r-and-and-b-hip-hop,0.555,0.639,1,-5.16,0.263,0.0594,0,0.118,0.184,171.609,True,spotify:track:3njpLvANriMsdv3dgADEad
3507,Teairra Mari,Make Her Feel Good,226013,2005,hot-r-and-and-b-hip-hop,0.808,0.665,2,-9.376,0.178,0.0228,0.000481,0.192,0.549,90.518,True,spotify:track:03B0yrE4zrioHjmY05l9xz
3508,R. Kelly,Trapped In The Closet,992160,2005,hot-r-and-and-b-hip-hop,0.551,0.583,4,-6.473,0.159,0.539,0,0.365,0.419,107.424,True,spotify:track:45LrQ3tg1z8plpuQRCuSwE
3509,Alicia Keys ,Diary,284160,2005,hot-r-and-and-b-hip-hop,0.664,0.465,8,-9.711,0.0317,0.559,0.00174,0.125,0.281,127.932,False,spotify:track:5dxHF4lrDimKqnI3GaZUmC
3510,Dem Franchize Boyz ,I Think They Like Me,282093,2005,hot-r-and-and-b-hip-hop,0.781,0.625,7,-9.139,0.373,0.00447,0,0.185,0.679,83.024,True,spotify:track:5a4AQWs84xeEyYUd1iC2Pn
3511,Gwen Stefani,Hollaback Girl,199853,2005,hot-r-and-and-b-hip-hop,0.926,0.916,10,-2.221,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,True,spotify:track:0LzrhCZFXW94Y8nwtTuRlw
3512,The Pussycat Dolls ,Dont Cha,272080,2005,hot-r-and-and-b-hip-hop,0.877,0.637,1,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,False,spotify:track:1gZ7i4qxXkHZb1r6eioaAP
3513,Destinys Child,Girl,224147,2005,hot-r-and-and-b-hip-hop,0.567,0.747,6,-6.019,0.105,0.31,0,0.04,0.556,89.036,False,spotify:track:3s2MyU2YCwNNwcSokt0jXD
3514,Usher,Caught Up,224640,2005,hot-r-and-and-b-hip-hop,0.817,0.806,6,-4.606,0.0623,0.027,9e-06,0.119,0.805,110.086,False,spotify:track:5zdUc1JRCImBYcDWgvFNpE
3515,Ashanti,Only U,186307,2005,hot-r-and-and-b-hip-hop,0.6,0.621,6,-5.575,0.0431,0.0375,1.7e-06,0.188,0.278,94.547,False,spotify:track:3sckKKIx96cjPXtiqPHCTB
3516,Lil Jon ,What U Gon Do,320187,2005,hot-r-and-and-b-hip-hop,0.838,0.724,1,-6.9,0.242,7.68e-05,1.02e-06,0.162,0.537,150.192,True,spotify:track:1bTphHXspys3RvvRxfzzIc
3517,Vivian Green,Gotta Go Gotta Leave ,276893,2005,hot-r-and-and-b-hip-hop,0.536,0.399,8,-5.32,0.117,0.0997,0,0.112,0.178,111.571,False,spotify:track:7LRjFa3W27t05MGCeBBcg6
3518,R. Kelly,In The Kitchen,217493,2005,hot-r-and-and-b-hip-hop,0.713,0.469,5,-7.778,0.0436,0.415,0,0.0999,0.369,127.837,False,spotify:track:1bn8fjxuCLfnAaXZDx1tof
3519,Alicia Keys,Unbreakable,274000,2005,hot-r-and-and-b-hip-hop,0.504,0.429,8,-12.735,0.232,0.0145,0.00149,0.628,0.33,83.711,False,spotify:track:2DRcaAO76feWOoWCWP1cPp
3520,Tony Yayo ,So Seductive,210293,2005,hot-r-and-and-b-hip-hop,0.569,0.869,8,-3.351,0.215,0.216,0,0.087,0.707,96.07,True,spotify:track:12gBGNIMNwXnr2yTMHmawU
3521,Mario,How Could You,236000,2005,hot-r-and-and-b-hip-hop,0.843,0.48,11,-7.031,0.143,0.0468,0,0.081,0.743,122.005,True,spotify:track:3SjS9Y86t8BiecD1Wq7r4o
