,Unnamed: 0,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
9114,9114,Bruce Parham,Call Jesus,366213,2007,0.29600000000000004,0.6409999999999999,10,-5.662999999999999,0.0614,0.35700000000000004,0.0,0.13699999999999998,0.418,151.389,spotify:track:3lIFeEGITNAJTr14boMJ7T
9115,9115,Rev. Timothy Wright ,"Jesus, Jesus, Jesus",392040,2007,0.368,0.795,1,-9.868,0.321,0.134,0.0,0.29100000000000004,0.478,94.111,spotify:track:78gFt4rqI0sY4E34494SWs
9116,9116,The Caravans,Remember Me,341413,2007,0.642,0.708,10,-4.5760000000000005,0.0347,0.337,0.0,0.242,0.408,104.96600000000001,spotify:track:2NpWYU70TvA76Fr2U7niGZ
9117,9117,Yolanda Adams,Step Aside,245067,2007,0.376,0.614,1,-4.979,0.126,0.325,0.0,0.23399999999999999,0.428,82.686,spotify:track:4kAzmMV1dFpoTx1vcjT833
9118,9118,Niyoki,Hes Here,198653,2007,0.546,0.6779999999999999,6,-7.473,0.2,0.312,0.000129,0.102,0.723,127.54700000000001,spotify:track:1Ml6WxQRV1Cv1Hl3c16RPz
9119,9119,Bishop Paul S. Morton,Im Still Standing,474907,2007,0.42100000000000004,0.825,5,-6.695,0.18100000000000002,0.46299999999999997,0.0,0.91,0.374,143.05100000000002,spotify:track:1zOf4QsfEaCppaDT0laW2b
9120,9120,Marvin Sapp,Never Would Have Made It,415133,2008,0.33799999999999997,0.5589999999999999,0,-7.053,0.11800000000000001,0.252,0.0,0.38,0.276,168.489,spotify:track:3QdBvvYJ9k1CES1e9aYvaA
9121,9121,James Fortune ,I Trust You,343200,2008,0.513,0.6829999999999999,2,-4.005,0.0553,0.239,0.0,0.0914,0.23399999999999999,74.089,spotify:track:0GYJVaCDz4kHOXCoI4Xgcv
9122,9122,Beverly Crawford,Hes Done Enough,457080,2008,0.425,0.895,1,-3.4760000000000004,0.218,0.255,8.18e-05,0.109,0.49700000000000005,143.599,spotify:track:65yccGyKWAmlek2R3E4YRD
9123,9123,Shekinah Glory Ministry,Jesus,527387,2008,0.335,0.307,7,-10.231,0.0343,0.755,0.0,0.0769,0.16899999999999998,81.425,spotify:track:4UBwS9fmQhkLJkizJP1kl6
9124,9124,Dorinda Clark-Cole,Take It Back,404667,2008,0.738,0.96,10,-5.657,0.11599999999999999,0.0105,0.0,0.309,0.585,104.94,spotify:track:518g0gs6NP9fHtUkgEfr5k
9125,9125,The Clark Sisters,Livin,317387,2008,0.684,0.9520000000000001,8,-4.206,0.212,0.12,0.0,0.775,0.5770000000000001,111.23100000000001,spotify:track:6SxqFlDoTB0tQjL7tw4ZQA
9126,9126,Regina Belle,God Is Good,238933,2008,0.659,0.695,5,-6.428,0.171,0.6779999999999999,0.0,0.064,0.757,113.971,spotify:track:3gFLGz8dyLgzMD19327tHw
9127,9127,Kirk Franklin,Declaration ,264867,2008,0.825,0.852,1,-5.199,0.125,0.0146,1.78e-06,0.622,0.493,104.051,spotify:track:5vPnMZd9Ms9srd6rfd14jN
9128,9128,Maurette Brown Clark,One God,294787,2008,0.34299999999999997,0.873,0,-4.817,0.0929,0.21,0.0,0.307,0.562,100.456,spotify:track:1GzkpQWK8x9eF3iflnmQT7
9129,9129,The New Life Community Choir ,Right Now Praise,327533,2008,0.617,0.907,10,-3.3739999999999997,0.0471,0.0019100000000000002,1.98e-06,0.159,0.606,118.955,spotify:track:4qnRKmDOifIxokpKbtp1q7
9130,9130,Jonathan Nelson ,My Name Is Victory,392173,2008,0.46299999999999997,0.882,1,-5.356,0.0987,0.225,0.0,0.991,0.648,173.917,spotify:track:5SDnSsuRRQXmIIU75neTAG
9131,9131,Kirk Franklin,Jesus,368440,2008,0.53,0.541,5,-9.475,0.273,0.318,0.0,0.528,0.532,100.616,spotify:track:0bGyh9iwb37ElctPNsxdwX
9132,9132,Jason Champion,Always,190893,2008,0.821,0.687,3,-3.428,0.0366,0.0126,0.0,0.12300000000000001,0.847,126.99700000000001,spotify:track:18SJ7YSgE9xA3Pzg1lhbUc
9133,9133,J Moss,Praise On The Inside,223667,2008,0.573,0.898,0,-3.583,0.133,0.0427,0.0,0.15,0.539,125.745,spotify:track:3GN2Y6iwlw1M7fhMHl60PI
9134,9134,Rev. Timothy Wright ,You Must Come In At The Door,406853,2008,0.71,0.909,5,-7.325,0.0591,0.00351,0.0,0.337,0.6509999999999999,114.995,spotify:track:15d926XY50YWERnWOjnC5R
9135,9135,CeCe Winans,Waging War,321147,2008,0.597,0.816,2,-5.935,0.105,0.271,0.0,0.244,0.486,105.074,spotify:track:1WJtQ7WQ82zSxE4qWw2Rdp
9136,9136,Byron Cage,Royalty ,442360,2008,0.47100000000000003,0.555,10,-8.231,0.0468,0.314,0.0,0.885,0.452,90.428,spotify:track:0AHNGVDi3aDLISM7DRK12W
9137,9137,Yolanda Adams,Hold On,285533,2008,0.732,0.386,5,-6.34,0.109,0.33399999999999996,0.0,0.0851,0.28600000000000003,93.035,spotify:track:08FUMGRR84oRtJJdpdFvg9
9138,9138,Trin-i-tee 5:7,Listen,202960,2008,0.598,0.8220000000000001,0,-6.917000000000001,0.253,0.004520000000000001,0.000168,0.317,0.7709999999999999,180.018,spotify:track:7KrPaXvF74VGPI3IKt3GSA
9139,9139,Mary Mary,Get Up,188440,2008,0.672,0.8370000000000001,2,-5.787999999999999,0.0725,0.00535,0.015,0.325,0.507,121.175,spotify:track:72whQuC7MTohTdGvdbgjA4
9140,9140,Canton Jones,My Day,223627,2008,0.494,0.8809999999999999,7,-5.091,0.358,0.00447,5.87e-06,0.5539999999999999,0.503,184.946,spotify:track:3vj3dcvTNkUjZfMk4D74mx
9141,9141,Bruce Parham,Call Jesus,366213,2008,0.29600000000000004,0.6409999999999999,10,-5.662999999999999,0.0614,0.35700000000000004,0.0,0.13699999999999998,0.418,151.389,spotify:track:3lIFeEGITNAJTr14boMJ7T
9142,9142,Damita,No Looking Back,247680,2008,0.774,0.43700000000000006,5,-7.546,0.0346,0.0493,1.89e-05,0.16899999999999998,0.579,109.988,spotify:track:3hgeWS55Zs8PzKBseSY2nY
9143,9143,Hezekiah Walker ,Souled Out,234293,2009,0.623,0.935,10,-4.353,0.0969,0.0354,0.0,0.9490000000000001,0.51,111.96700000000001,spotify:track:1Wedx2PUcry2oJU8rUTsTe
9144,9144,Donald Lawrence ,Back II Eden,370480,2009,0.684,0.838,10,-5.313,0.222,0.21600000000000003,0.0,0.797,0.614,95.022,spotify:track:6xZjmlwgIk0tMwo8buLuzH
9145,9145,Marvin Sapp,Praise Him In Advance,325973,2009,0.36200000000000004,0.634,1,-6.492000000000001,0.0753,0.24100000000000002,0.0,0.764,0.41200000000000003,154.6,spotify:track:3fJ1I1XNSSs7BcLkOxSCUp
9146,9146,Mary Mary ,God In Me,192680,2009,0.6729999999999999,0.6729999999999999,5,-5.824,0.0948,0.0336,0.0,0.214,0.428,176.088,spotify:track:1ZxwWrMNukjS8sb9TZ0HjU
9147,9147,Maurette Brown Clark,It Aint Over ,411840,2009,0.433,0.688,6,-6.062,0.0562,0.0922,0.0,0.35,0.235,113.92399999999999,spotify:track:7bGft4bG3evhX1ptBtSclF
9148,9148,James Fortune ,I Trust You,343200,2009,0.513,0.6829999999999999,2,-4.005,0.0553,0.239,0.0,0.0914,0.23399999999999999,74.089,spotify:track:0GYJVaCDz4kHOXCoI4Xgcv
9149,9149,Smokie Norful,Justified,523427,2009,0.5479999999999999,0.787,5,-5.207999999999999,0.278,0.0546,0.0,0.821,0.397,122.896,spotify:track:7hWh6Mq7m9pQNZOeFMpuuW
9150,9150,Kurt Carr ,Peace And Favor Rest On Us,335867,2009,0.515,0.958,1,-5.007,0.212,0.0343,0.0,0.986,0.505,156.001,spotify:track:24FRMCkUj6YljoQxLr9fih
